f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
12.256,1,0,0.2568667659,1,trans,0.5946901614,0.4707027518,0.5752174686
12.256,1,0,0.2568667659,1,refl,-0.4035581617,0.484302508,0.3974081091
12.28,1,0,0.2573697687,1,trans,0.5925831443,0.4710266841,0.5730209201
12.28,1,0,0.2573697687,1,refl,-0.4056610932,0.484665987,0.3994620415
12.304,1,0,0.2578727715,1,trans,0.5904708265,0.4713453141,0.5708222021
12.304,1,0,0.2578727715,1,refl,-0.4077684935,0.485023615,0.4015230514
12.328,1,0,0.2583757743,1,trans,0.5883532449,0.4716585175,0.568621298
12.328,1,0,0.2583757743,1,refl,-0.40988036,0.4853752194,0.4035910132
12.352,1,0,0.2588787771,1,trans,0.5862304307,0.4719661628,0.5664181767
12.352,1,0,0.2588787771,1,refl,-0.4119966984,0.4857206256,0.4056658056
12.376,1,0,0.2593817799,1,trans,0.5841024093,0.4722681113,0.5642127936
12.376,1,0,0.2593817799,1,refl,-0.4141175219,0.4860596567,0.4077473119
12.4,1,0,0.2598847827,1,trans,0.5819692005,0.4725642181,0.5620050906
12.4,1,0,0.2598847827,1,refl,-0.4162428516,0.4863921347,0.4098354201
12.424,1,0,0.2603877855,1,trans,0.5798308183,0.4728543316,0.5597949967
12.424,1,0,0.2603877855,1,refl,-0.4183727153,0.4867178796,0.4119300233
12.448,1,0,0.2608907883,1,trans,0.5776872709,0.4731382942,0.5575824285
12.448,1,0,0.2608907883,1,refl,-0.4205071482,0.4870367108,0.4140310193
12.472,1,0,0.2613937911,1,trans,0.5755385613,0.4734159431,0.5553672907
12.472,1,0,0.2613937911,1,refl,-0.4226461914,0.4873484465,0.4161383114
12.496,1,0,0.2618967939,1,trans,0.5733846865,0.4736871098,0.5531494766
12.496,1,0,0.2618967939,1,refl,-0.4247898925,0.4876529043,0.4182518079
12.52,1,0,0.2623997967,1,trans,0.5712256382,0.473951621,0.5509288687
12.52,1,0,0.2623997967,1,refl,-0.4269383048,0.4879499013,0.4203714223
12.544,1,0,0.2629027996,1,trans,0.5690614028,0.4742092988,0.5487053392
12.544,1,0,0.2629027996,1,refl,-0.4290914871,0.4882392543,0.4224970737
12.568,1,0,0.2634058024,1,trans,0.5668919613,0.4744599611,0.5464787505
12.568,1,0,0.2634058024,1,refl,-0.4312495032,0.4885207798,0.4246286863
12.592,1,0,0.2639088052,1,trans,0.5647172898,0.4747034218,0.5442489561
12.592,1,0,0.2639088052,1,refl,-0.4334124216,0.4887942945,0.4267661895
12.616,1,0,0.264411808,1,trans,0.5625373591,0.4749394912,0.5420158008
12.616,1,0,0.264411808,1,refl,-0.4355803155,0.4890596149,0.4289095182
12.64,1,0,0.2649148108,1,trans,0.5603521355,0.4751679763,0.5397791215
12.64,1,0,0.2649148108,1,refl,-0.4377532621,0.4893165579,0.4310586123
12.664,1,0,0.2654178136,1,trans,0.5581615804,0.4753886811,0.537538748
12.664,1,0,0.2654178136,1,refl,-0.4399313422,0.4895649408,0.4332134171
12.688,1,0,0.2659208164,1,trans,0.5559656508,0.4756014069,0.5352945031
12.688,1,0,0.2659208164,1,refl,-0.4421146403,0.4898045811,0.4353738829
12.712,1,0,0.2664238192,1,trans,0.5537642993,0.4758059527,0.5330462038
12.712,1,0,0.2664238192,1,refl,-0.444303244,0.4900352971,0.437539965
12.736,1,0,0.266926822,1,trans,0.5515574745,0.4760021154,0.5307936616
12.736,1,0,0.266926822,1,refl,-0.4464972434,0.4902569073,0.4397116235
